Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
648,11078218,keithonpy,20/12/2023 7:27,5.3359,7,"keithonpy,michaelminwookim"
649,10948465,Yizhou LIU(Toby),14/12/2023 14:49,5.3359,8,yizhouliutoby
650,11022607,jason,20/12/2023 9:01,5.3359,18,jasonzhang2022
651,11000119,LZK,17/12/2023 5:09,5.3359,14,"kasum1,louislou123,zhangyue325"
652,11063890,yuemingyue,14/12/2023 15:31,5.3359,4,yuemingyue
653,10949254,Izzan S. A.,14/12/2023 16:00,5.3359,22,isamobagaming
654,10977769,Marquis03,14/12/2023 16:38,5.3359,5,marquis03
655,11338819,onepunchman1203,17/12/2023 11:09,5.3359,65,onepunchman1203
656,11014213,Renaissance_0809,15/12/2023 12:23,5.3359,29,renaissance0809
657,11338130,kalakagat,20/12/2023 12:28,5.3359,8,kalakagat
658,11087510,Hasan Yıldız,14/12/2023 19:38,5.3359,3,hasanyldiz
659,10946727,Arixel,14/12/2023 23:04,5.3359,2,arixel
660,11372690,Sandra17Nakshatra,17/12/2023 18:09,5.3359,6,sandra17nakshatra
661,10957535,Funmatu Funmatu,20/12/2023 0:37,5.3359,23,funmatufunmatu
662,10963739,Bassil Bassiouny,15/12/2023 0:25,5.3359,7,bosbos
663,11020955,YuetaoY,20/12/2023 17:28,5.3359,18,"yuetaoy,yuxuejun,zhangxinyu1"
664,11003374,Yeakub Sadlil,15/12/2023 2:38,5.3359,1,yakubsadlil
665,10964406,Ming Shen,15/12/2023 3:50,5.3359,9,mingshenlovefish
666,10981358,beeyan,15/12/2023 4:59,5.3359,3,beeyan0821
667,10951312,Henry Javier,20/12/2023 17:58,5.3359,12,henryjavier
668,11027754,Prashant Kikani,15/12/2023 10:39,5.3359,8,prashantkikani
669,11050118,banacl,17/12/2023 23:00,5.3359,75,banacl
670,10955942,yucca,15/12/2023 7:55,5.3359,1,ycca1018
671,11073103,Onkar,20/12/2023 20:36,5.3359,14,onkardhamapurkar
672,11089374,Shivam Singh,16/12/2023 5:30,5.3359,12,shivamsingh17072001
673,11371307,tongchunli,20/12/2023 6:32,5.3359,42,tongchunli
674,10986366,Shin Kaji,15/12/2023 10:27,5.3359,3,shinkaji
675,11003277,Neko.,15/12/2023 10:38,5.3359,48,ootake
676,11065828,SM Nuruzzaman Nobel,16/12/2023 18:07,5.3359,25,smnuruzzaman
677,11221135,Leon #2,20/12/2023 10:17,5.3359,8,leonljl
678,11108669,Abhi1024,15/12/2023 12:00,5.3359,2,abhi1024
679,11307650,Team 4,17/12/2023 8:20,5.3359,34,"ryanliu112,rzliu112,sunshengjie0,zhiruifang"
680,10952179,Rahul Kumar,15/12/2023 12:58,5.3359,1,rahulkumar99
681,10969394,pysong wang,15/12/2023 13:07,5.3359,3,pysongwang
682,11000289,ZengHL,15/12/2023 13:44,5.3359,11,marshjff
683,11330439,easyble,19/12/2023 4:48,5.3359,31,"easyble,leileqi99,rozley,yun233tt,zhaoyupeng"
684,11115721,Junichiro Morita,19/12/2023 23:13,5.3359,19,junichiromorita
685,10961582,Tyrion Lannister-lzy,16/12/2023 1:45,5.3359,65,tyrionlannisterlzy
686,11200181,James Yin CN,20/12/2023 12:49,5.3359,26,"fupanyang,jamesyincn,jingxiongliu,kodonn,lsjalice"
687,11319898,Yuki,20/12/2023 4:23,5.3359,11,yuki11ii
688,11031258,JHU Turing Tribe,20/12/2023 17:15,5.3359,156,"bblitz,foreverska,iradhalawongjhu,krasomil"
689,11091163,Vibhatsu,19/12/2023 12:46,5.3359,25,vibhatsu
690,10947197,Priyam Kakati,19/12/2023 19:19,5.3359,9,iteachmachines
691,11241563,Danna5_SaKuRa,18/12/2023 8:30,5.3359,3,danna5sakura
692,11113021,UPRPRC,20/12/2023 16:37,5.3359,106,"alexander1206,alexiabai01,bolinz,mysteriousx0214"
693,11018470,Serhii Kharchuk,15/12/2023 18:23,5.3359,5,serhiikharchuk
694,11152150,Ivan Vigorito,19/12/2023 0:21,5.3359,5,ivanvigorito
695,10949768,LegendaryWolf,15/12/2023 19:15,5.3359,1,legendarywolf
696,11336350,John #5,15/12/2023 20:07,5.3359,5,shuitest
697,10950599,Mark,20/12/2023 20:46,5.3359,35,robotmf
698,11268133,C_P_Z trader_at_close,18/12/2023 6:38,5.3359,41,"hyzhou4869,lufanchang,pnepapin"
699,11134267,cescofran,19/12/2023 13:27,5.3359,7,cescofran
700,10951266,Gaurav Rawat,19/12/2023 0:19,5.3359,6,gauravbrills
701,11302957,Longyu Li,20/12/2023 9:00,5.3359,25,longyuli
702,11145265,GyoGyoCat,15/12/2023 23:02,5.3359,4,gyogyocat
703,11037808,LeoChen1203,17/12/2023 1:44,5.3359,17,"leochen1203,wenzhemao"
704,11340519,vamshi krishna,20/12/2023 13:53,5.3359,11,vamshi2259
705,11160385,逆旅行人,17/12/2023 2:43,5.3359,25,tangelei121
706,11387341,Иван Третьяков,17/12/2023 20:31,5.3359,7,hopeofchange
707,11252554,Yang233666,20/12/2023 10:55,5.3359,18,"bitzhy,yang233666"
708,10962038,Disha Choraria,20/12/2023 4:15,5.3359,8,"dishachoraria,prashant200104"
709,11126384,LeoChan21,16/12/2023 6:31,5.3359,11,leochan21
710,11025771,Longcheng Guo,18/12/2023 8:55,5.3359,135,longchengguo
711,11232733,SkySwimmer,19/12/2023 2:12,5.3359,22,wangyuez
712,11381131,yrasss,20/12/2023 17:31,5.3359,26,"seventeen510,wangzizhuocn,yrasss,zeyuliukill,zihangzhangfrank"
713,11345173,C R Suthikshn Kumar,20/12/2023 11:08,5.3359,40,crsuthikshnkumar
714,11135693,son mei,20/12/2023 1:49,5.3359,20,sonmei
715,11317862,Binil,18/12/2023 10:53,5.3359,5,binilg
716,11047316,Seeking Quant Intern HK,20/12/2023 10:47,5.3359,13,"jingyi140116,wenqixu95"
717,11156748,Rechardmist,16/12/2023 9:33,5.3359,19,rechardmist
718,11380244,Hossein Masoumi Karakani,16/12/2023 9:56,5.3359,1,hossein2015
719,11210303,swelltt,20/12/2023 12:24,5.3359,51,"amberr089980,jiaruishelwang,swelltt,yrtian,zzqfred"
720,10947663,Bioxes,20/12/2023 16:30,5.3359,28,bioxes
721,11139757,NCCU MAB,20/12/2023 20:08,5.3359,8,"awillieloua,kwc333"
722,10946973,Ricardo Martín,16/12/2023 12:41,5.3359,7,ricardomrodrguez
723,11374930,Nikita Belousov,16/12/2023 13:01,5.3359,3,nikitabelousov1
724,11302050,llmisleauu,20/12/2023 17:59,5.3359,19,"blinging,chrisleff,llmisleauu,simonnnnn,xushuwei"
725,11337407,AlphaMaster,20/12/2023 14:03,5.3359,188,"davidpan1202,jacky0917,jerry1029,lucas1223"
726,11372253,Ellery,16/12/2023 15:02,5.3359,3,ellery1
727,10949780,Tikhon Radkevich,17/12/2023 20:27,5.3359,47,tikhonradk
728,10944922,Leo93,16/12/2023 16:30,5.3359,1,leopulga
729,10956902,zulqarnain ali,17/12/2023 8:55,5.3359,44,zulqarnainali
730,11108232,Mayank Bhaskar,19/12/2023 17:26,5.3359,10,cataluna84
731,10950275,submission0,16/12/2023 23:22,5.3359,2,raunakpandey030
732,11160192,Keep Learning,17/12/2023 16:35,5.3359,4,jingliw86
733,11338885,tp2422,20/12/2023 22:51,5.3359,29,tp2422
734,10949260,The Mouse of Wall Street,16/12/2023 21:12,5.3359,6,"haoxuewang,jasonyijialin,jiahaogai,y27weng,yiyangfan123"
735,10989871,Luyang Shang,16/12/2023 22:13,5.3359,5,luyangshang
736,11392405,TEPPEI SAKAI,19/12/2023 23:25,5.3359,9,teppeisakai
737,11335079,lach97,19/12/2023 4:13,5.3359,14,lach97
738,10951351,HuanChen,17/12/2023 0:43,5.3359,7,huanchenml
739,11380689,Saki Murofushi,17/12/2023 1:13,5.3359,1,sakimurofushi
740,10971476,Loisey,20/12/2023 12:13,5.3359,12,"grenwuu,loisey,magicsoup"
741,11146002,OddPopcorn,17/12/2023 14:04,5.3359,24,oddpopcorn
742,11156401,灯光师,20/12/2023 7:48,5.3359,5,bingrongzhong
743,11228657,MASAAKI HAYASHI,19/12/2023 16:35,5.3359,31,masaakihayashi
744,11317908,MKS - 456,20/12/2023 17:40,5.3359,14,"koushikckc664,maheshjay"
745,11010703,iamjclu,20/12/2023 18:02,5.3359,18,iamjclu
746,11359586,Alpha Team,19/12/2023 0:57,5.3359,3,"manoharkolla,pavankalyanreddyy"
747,10955836,Bravo,17/12/2023 4:42,5.3359,9,zjyhhh
748,10995169,Cody23,20/12/2023 12:31,5.3359,117,cody23
749,11371235,Niken Ayu,17/12/2023 5:52,5.3359,3,nikenayu
750,11376503,newduck,20/12/2023 10:33,5.3359,13,newduck
751,11068310,llliiiyang,17/12/2023 6:56,5.3359,2,llliiiyang
752,10972654,wacaw,17/12/2023 7:48,5.3359,12,"chenyuetyler,semisk,tony271ynot,xiaohuivictorli"
753,11070457,Michael Sh,19/12/2023 11:38,5.3359,18,michaelshekasta
754,11356780,RBM,17/12/2023 16:30,5.3359,2,juwitaardiyanti
755,10970622,skxlxr,18/12/2023 21:58,5.3359,17,sreshkhsreshkh
756,10955477,ma 127,20/12/2023 10:49,5.3359,98,ma1166mu
757,11059340,Skander Haddad,19/12/2023 2:20,5.3359,128,skanderhaddad
758,11319052,Bruce Ma,17/12/2023 13:55,5.3359,23,mmmmmweichen
759,10949930,x5or6,17/12/2023 14:03,5.3359,8,wuzimu
760,11069030,Ilya,17/12/2023 14:06,5.3359,28,k4t4eff
761,11148755,fenghupo123,20/12/2023 4:51,5.3359,14,fenghupo123
762,11255282,jdjbssk,20/12/2023 15:44,5.3359,39,jdjbssk
763,10944759,Takfarines Guergueb,17/12/2023 15:13,5.3359,8,bachaboos
764,10971806,FightingBob,18/12/2023 6:56,5.3359,19,fightingbob
765,11087652,QPM,17/12/2023 17:39,5.3359,19,debashish311601
766,11273606,Permanant 407,17/12/2023 17:50,5.3359,7,"firedragoncherry,piadina,wthisan,wuxinyi618,xiaozhu666"
767,11073390,dpquoc,17/12/2023 18:09,5.3359,10,dpquoc
768,11391853,MatveyMotyavin,18/12/2023 11:52,5.3359,3,matveymotyavin
769,10980995,RambleWisely,20/12/2023 11:14,5.3359,213,"mihailturlakov,ruizhy,wguesdon"
770,10988829,Pablo,19/12/2023 2:33,5.3359,58,lanteluons
771,11148884,Kritdikoon Woraitthinan,18/12/2023 10:04,5.3359,8,jingwora1
772,10955483,BOOBA,20/12/2023 13:07,5.3359,56,youneseloiarm
773,11184084,unfortunate,20/12/2023 23:40,5.3359,9,"charlienie,xinyiwan0098"
774,10959958,Niranjan Nakkala,18/12/2023 1:36,5.3359,2,niranjanmudhiraj
775,11069721,AlittleBitSad,19/12/2023 7:46,5.3359,9,alittlebitsad
776,11311701,Himaja Kinthada,20/12/2023 7:49,5.3359,18,"himajakinthada,siddhantsoam,vishnupriyasanthosh"
777,10963988,Cinnamonn Raisin Lover,19/12/2023 23:08,5.3359,168,"chenkaili99,franklinwang363,nishizumihy204,xuanyitong,yunloong"
778,11076681,LIUGT,20/12/2023 17:46,5.3359,38,hello66
779,10957991,SJTU-aslkite,20/12/2023 9:13,5.3359,42,"sjtuaslkite,yangpuhan"
780,11048840,Crista Qiao,20/12/2023 15:13,5.3359,11,cristaqiao
781,10992313,Yufeng Wu,20/12/2023 5:50,5.3359,9,yufengwu1996
782,11221094,HKY1234,18/12/2023 6:51,5.3359,1,hky1234
783,11283874,sunny4119,18/12/2023 7:04,5.3359,4,sunny4119
784,11015919,冯唐易老,18/12/2023 7:05,5.3359,56,liuzhichao1984
785,11016606,MiHu,20/12/2023 10:36,5.3359,10,chenboluo
786,11121369,grandmasterli,18/12/2023 8:56,5.3359,3,grandmasterli
787,10951493,喜欢大米饭(●'◡'●),20/12/2023 17:53,5.3359,25,"kalvinlt,kyrieeach"
788,11210020,Tofu Taro,18/12/2023 7:44,5.3359,2,tofutaro
789,10974730,Patrick Chan,18/12/2023 12:42,5.3359,18,drpatrickchan
790,11123656,ezhonca,20/12/2023 11:08,5.3359,3,ezhonca
791,10997777,Roscoe,18/12/2023 10:38,5.3359,2,korosuke
792,11093063,Giovanna Brod Zamojska,18/12/2023 10:57,5.3359,26,giovannabrodzamojska
793,11241111,HarryLin2000,18/12/2023 15:22,5.3359,5,harrylin2000
794,11199235,Romain,18/12/2023 11:23,5.3359,23,romainmondelice
795,11096819,"【NCKU】 Genshin, Launch!",20/12/2023 19:13,5.3359,11,"concyclics,p76113028"
796,11280277,Tikhvinskiy,20/12/2023 6:47,5.3359,51,tikhvinskiy
797,10967193,qmn2,20/12/2023 15:06,5.3359,5,mm0901
798,11379787,Chien-Hsiang Wang,20/12/2023 11:00,5.3359,11,"chienhsiangwang,r10922a16"
799,10951679,V_TEST,20/12/2023 14:39,5.3359,22,"jharden1113,rudyzeng"
800,10952048,endthis!,18/12/2023 17:33,5.3359,3,millerrfu
801,11022620,Harshvivek Kashid,19/12/2023 1:11,5.3359,11,itzhv14
802,10949030,Aaron Qin,20/12/2023 13:54,5.3359,33,"aaronqin1,eliotlin,ha0ranqi"
803,11288551,SSBharadwaj,18/12/2023 19:32,5.3359,2,ssbharadwaj
804,11011703,Alpha By Any Means,20/12/2023 0:26,5.3359,31,"briangardner97,larsfyhr"
805,11357537,Geray Gench,18/12/2023 20:37,5.3359,4,geraygench
806,11275387,Gary Trumble,18/12/2023 20:50,5.3359,1,garytrumble
807,11275106,Wicket Wystri,18/12/2023 21:00,5.3359,1,wicketwystri
808,10978530,NoTodos los Cisnes son Blancos,18/12/2023 21:23,5.3359,2,"gdejos,geraldcampos10,stefanouccelli"
809,11261404,Frederick Gyllenhaal,20/12/2023 21:24,5.3359,3,frederickgyllenhaal
810,10957511,TJFM,19/12/2023 8:11,5.3359,27,"hhgw2000,lindayee,shameyqi"
811,10948781,Dmitry Sakhnov,19/12/2023 2:46,5.3359,15,dmitrysakhnov
812,10968153,ZJU_puppy,20/12/2023 10:14,5.3359,11,"ruihuanhe,xuanz229"
813,11232245,Tomasack,19/12/2023 4:11,5.3359,7,wstatcb58
814,10968846,SavorSauce,19/12/2023 4:18,5.3359,31,nathaniellybrand
815,10949381,Oliver Wang,20/12/2023 5:18,5.3359,9,oliverwang15
816,11359828,clairl,20/12/2023 15:01,5.3359,28,clairl
817,11101137,Figy,19/12/2023 7:52,5.3359,12,chrisfigy
818,10948676,yh1567,19/12/2023 5:40,5.3359,6,yh1567
819,10998171,Satya,19/12/2023 6:46,5.3359,4,satyaprakashshukl
820,11235688,Sicong Chen,20/12/2023 9:17,5.3359,53,cscruc
821,11129181,SunYifan1516,19/12/2023 7:44,5.3359,9,sunyifan1516
822,11328984,guochunrui1102,20/12/2023 18:15,5.3359,3,guochunrui1102
823,11386615,yakorovka,19/12/2023 12:14,5.3359,2,yakorovka
824,11085263,Varun Manoj Gupta,19/12/2023 12:47,5.3359,3,varunmanojgupta
825,10953327,Y̷̨̮̲̗̗̞̋͆͋̄̃̉͑̌̊̓̔̾͝ash Goel,20/12/2023 17:32,5.3359,15,goelyash
826,11111129,zhendong niu,20/12/2023 8:43,5.3359,17,zhendongniu
827,10947460,[Deleted] a50c8ec7-e95f-4baf-936a-9e359b06216c,19/12/2023 15:15,5.3359,68,del=481ce3058ac262ec
828,10952775,黄金矿工,19/12/2023 16:34,5.3359,22,"flyingfishr,yolovo,zhangqingrong11,zhoujunzheng,zzzzwang"
829,10970913,Liber,19/12/2023 18:36,5.3359,2,liberalist
830,11383948,Elain Q,20/12/2023 18:47,5.3359,5,elainq
831,10956165,Lonnie,20/12/2023 20:52,5.3359,99,lonnieqin
832,11277336,Firat Gonen,19/12/2023 20:03,5.3359,6,"denizyigit,frtgnn"
833,11051534,IST-AML-2-Baam,20/12/2023 23:51,5.3359,20,"amelielucker,anamarijab,bashir991,miguelparreira"
834,11052534,iRHh,20/12/2023 7:00,5.3359,11,shuuum
835,11369674,Katrin Sokolova,20/12/2023 10:22,5.3359,3,katrinsokolova
836,10963950,Bo Peng,20/12/2023 6:43,5.3359,3,bopengiowa
837,11250523,Gunveen Kaur Batra,20/12/2023 2:51,5.3359,5,"gunveenkaurbatra,vineethboopathy"
838,11357643,Jimmy,20/12/2023 15:06,5.3359,6,yanmingyunmt
839,11302133,lala's diary,20/12/2023 0:42,5.3359,9,yuanjianellaliang
840,11344403,Z1zsss,20/12/2023 1:28,5.3359,3,z1zsss
841,11087760,Sylvia Jin12,20/12/2023 1:45,5.3359,14,"dx0zart,fionasy,freyaduu,qiqizhang114,sylviajin12"
842,11374545,Aarav and Jake,20/12/2023 6:00,5.3359,3,"aaravkhanna,jakobsilver"
843,11184759,Jocelyn McConnon,20/12/2023 2:51,5.3359,19,jocelynmcconnon
844,11042404,Edward K Q Zhang,20/12/2023 3:37,5.3359,10,edwardkqzhang
845,11008656,LAtw,20/12/2023 5:17,5.3359,12,liutongwei
846,11121733,nevret,20/12/2023 6:24,5.3359,4,nevret93
847,11200202,monkeypod,20/12/2023 6:27,5.3359,15,monkeypod
848,11341132,Bowei Shen,20/12/2023 20:54,5.3359,17,boweishen
849,11370616,Hyunsoo Lee 1010,20/12/2023 13:33,5.3359,15,hyunsoolee1010
850,10963986,quant road,20/12/2023 15:48,5.3359,43,"betterstudy,terryquant,yuzhan12138,zzy136"
851,11334762,xjj1234,20/12/2023 9:09,5.3359,9,xjj1234
852,10997346,Xincindy Zhao,20/12/2023 23:56,5.3359,2,xincindyzhao
853,10946699,fcyan1210,20/12/2023 11:25,5.3359,63,"buzhengze,donottryagain,fcyan1210,hahahangyu,hirolca"
854,10993376,JTCapital,20/12/2023 13:33,5.3359,56,"jtyoung,o10sosweet,sichuanghe"
855,11132363,givemeausername69,20/12/2023 13:42,5.3359,1,givemeausername69
856,11171398,Joejoezhou,20/12/2023 14:09,5.3359,5,zhouyunan
857,11379247,mikesan,20/12/2023 14:19,5.3359,3,ikesan
858,10960162,Dylan,20/12/2023 15:10,5.3359,19,dylanchen666
859,11112110,Alex Eslava,20/12/2023 16:22,5.3359,5,alexeslava
860,11180390,MerajAhmed123,20/12/2023 17:46,5.3359,12,"arsalaan7,merajahmed123,mohdrehan001"
861,11349964,K Fa,20/12/2023 16:35,5.3359,1,"dolphinlevop,stflicker"
862,11134649,R!cK_ChaN,20/12/2023 17:57,5.3359,3,rckchan
863,11033528,Elite,20/12/2023 18:47,5.3359,22,"antonioalvasan,fabrizzioo,guillermolopezgomez"
864,10956131,DY-Z,20/12/2023 19:57,5.3359,6,zhongdingyan
865,10984386,Shad Hall,20/12/2023 21:37,5.3359,18,shadhall
866,10963762,Zhiyu Yin,20/12/2023 22:05,5.3359,13,zhiyuyin
867,11375535,DaL0re,20/12/2023 23:42,5.3359,5,dal0re
868,10972387,Tianyi Pan,20/12/2023 23:25,5.3359,53,tianyipan123
869,10972242,Yoshimoto Kurihara,20/12/2023 23:54,5.3359,21,"kakishu,yoshimotokurihara"
870,11225134,Guillermo Perez G,15/12/2023 11:26,5.3359,89,guillermoperezg
871,10979061,Michal Bogacz,19/12/2023 21:03,5.3359,14,michau96
872,10994533,CheckRaise,20/12/2023 22:38,5.3359,53,"dududu16,gearless"
873,11284957,你是否能笑,20/12/2023 16:07,5.3359,11,xxxzedmy
874,11020245,aagapi,20/12/2023 15:12,5.3359,55,aagapi
875,11227716,Bruce Chen,13/12/2023 18:24,5.3359,29,kungfuchen
876,11337217,daydayup,17/12/2023 12:16,5.3359,66,"hongmingkagglemaster,linxuhaokagglemaster,liuyiqikagglemaster,minzhekagglemaster"
877,11337997,hjjznb,17/12/2023 12:52,5.3359,10,hjjznb
878,11350656,JohnLemon3,20/12/2023 10:44,5.3359,32,johnlemon3
879,10949863,Devanshu Ramaiya,9/12/2023 10:38,5.3359,85,devanshu125
880,10958940,oliver,20/12/2023 18:23,5.3359,5,ollibolli
881,11048199,Kago Gu,12/12/2023 3:01,5.3359,24,anotherjulie
882,11380941,easyble lazy,18/12/2023 5:09,5.3359,16,easyblelazy
883,11368597,vivek,20/12/2023 16:36,5.3359,47,datakite
884,11037450,tasho_tasho,20/12/2023 18:20,5.3359,84,"josephsteger,kotaromizui,ryuichiroakaho,tashotasho"
885,11009330,small pond,20/12/2023 14:40,5.336,75,smallpond
886,11078538,Igor Litvin,19/12/2023 11:14,5.336,244,igorlitvin
887,11367067,N. Kai,12/12/2023 8:16,5.336,5,naotokai
888,11281123,y&t,19/12/2023 19:56,5.336,23,"takus4649,yuyumarupython"
889,10990480,sasayaka,20/12/2023 14:55,5.336,112,sasayaka
890,11095950,ML_FP_NCKU,18/12/2023 12:28,5.336,20,"damonhou,re6125015ncku,trisgcm13"
891,10960207,xiaowucen,20/12/2023 21:00,5.336,98,xiaowucen
892,10985813,T.Y.,20/12/2023 17:09,5.336,16,toshihisay
893,10994112,Francesco Sabbarese,20/12/2023 17:05,5.336,187,francescosabbarese97
894,10951119,SkySell,20/12/2023 7:56,5.336,59,shin1shiba
895,10946147,Andy,18/12/2023 19:48,5.336,76,andy1010
896,11245966,ParadoxR,19/12/2023 15:14,5.336,23,paradoxr
897,10946568,Shin7jp,18/12/2023 11:51,5.336,60,shin7jp
898,10966212,Nahida_xz,9/12/2023 23:06,5.336,73,"antonioyan,nahidaxz"
899,11198410,tuna,15/12/2023 0:59,5.336,4,tinatuna
900,11377010,Sciencehorizen,20/12/2023 17:42,5.336,45,sciencehorizen
901,11386678,[Deleted] 35d5b101-f232-4e4f-aaa3-dcba25e74d40,14/12/2023 15:04,5.336,7,del=e0ebcea151bc7108
902,11371462,drzeus,20/12/2023 17:01,5.3361,56,djvivekj
903,11375742,Akim Kotelnikov,20/12/2023 14:28,5.3361,4,rototo
904,10960677,Junji Takeshima,19/12/2023 15:43,5.3361,120,junjitakeshima
905,11359316,e0nia,16/12/2023 19:20,5.3361,38,madhusudhananaidu
906,11179887,DI_Huy Nguyen,19/12/2023 2:09,5.3361,12,hwhuynguyen
907,11027324,feng jin,20/12/2023 15:51,5.3361,15,fengjin999
908,10958690,cocochili,13/12/2023 6:07,5.3361,76,aminedevhes
909,10961137,HengtaoTantai,20/12/2023 3:27,5.3361,20,"jiedengsc,tantai"
910,11158912,six996,20/12/2023 18:04,5.3361,25,six996
911,11302931,Kang jung min,16/12/2023 5:05,5.3362,60,kangjungmin1
912,11049541,LIUHAHA1888,19/12/2023 0:55,5.3362,3,liuhaha1888
913,11030532,Vivekanand Verma,17/12/2023 16:50,5.3362,31,vivekanandverma
914,11172159,H210164,20/12/2023 7:48,5.3362,36,h210164
915,11280237,leontyevdm,20/12/2023 21:13,5.3362,52,leontyevdm
916,11247025,Group35,10/12/2023 7:30,5.3362,42,"chengzhi97,yhuan5"
917,11050580,wwwfffa,20/12/2023 7:17,5.3362,84,wwwfffa
918,10991304,Alexis Gassmann,15/12/2023 7:10,5.3362,34,tarandro
919,11058344,Skyspace,3/12/2023 2:59,5.3362,83,"caoyimeng,chen3036195394,empireblue,pingyilll,wangyiming0817"
920,11333977,Thorbjörn Thorén,16/12/2023 1:01,5.3363,1,thorbjrnthorn
921,11279334,wasjaip,20/12/2023 19:14,5.3363,50,wasjaip
922,11358160,Dmitriy Ershov,20/12/2023 15:00,5.3363,2,bejeweled
923,11141480,chaos,13/12/2023 9:49,5.3363,31,alexander956
924,11088735,Red Lotus Alchemist,20/12/2023 7:37,5.3363,88,redlotusalchemist
925,11120180,Devin Anzelmo,18/12/2023 14:27,5.3363,24,devinanzelmo
926,10952038,kerry sun,20/12/2023 6:39,5.3363,39,kerrysun
927,11344811,Leonid Emelyanenko,18/12/2023 20:09,5.3363,13,leonidemelyanenko
928,11213094,Adam Tomys,14/12/2023 17:06,5.3363,4,adamtomys03
929,10960190,Kh8888,20/12/2023 16:15,5.3363,39,"kh8888,zzw112358"
930,11141819,Ikun_89757,18/12/2023 23:42,5.3363,8,liuyixijia
931,11351106,Michael Ibrahim,20/12/2023 18:24,5.3363,7,michaelibrahim
932,11197896,Xiangjie Liang,20/12/2023 15:55,5.3363,18,"danddy,physikcat2023,xiangjieliang"
933,10951359,LiangWeijie1994,20/12/2023 14:47,5.3363,120,"hwliu69,liangweijie1994"
934,11006096,Sir Andrew,20/12/2023 16:26,5.3363,152,recession
935,10979710,EOD,20/12/2023 0:05,5.3363,49,theokp
936,11135149,HM Luo,20/12/2023 15:13,5.3363,8,"resnet550,weswei,wjjomo"
937,11311679,Olga Ivanova,20/12/2023 17:32,5.3363,5,olgaiv39
938,11311490,Amirhossein Razavi,20/12/2023 20:11,5.3363,40,amirhosseinrazavi
939,10950774,onurrr,20/12/2023 16:16,5.3363,112,onurrr90
940,10951106,MS-05 ざこ,20/12/2023 0:41,5.3364,11,royalacecat
941,10945304,Albert & Joseph & Ray,20/12/2023 14:22,5.3364,78,"benderay,jingmingpan,josephlin117,mianwang1024"
942,10945465,xiu,20/12/2023 16:32,5.3364,16,chrisxiu
943,11014192,liuyifan233,20/12/2023 1:28,5.3364,71,liuyifan233
944,11302496,Hajime Tamura,20/12/2023 17:02,5.3364,24,thajime
945,11291093,IST-AML-k-Data_Daddies,20/12/2023 21:13,5.3364,21,"jospedrosantosguedes,thomasgaehtgens"
946,11371292,Journey To The West,20/12/2023 19:08,5.3364,6,"xiangyuhhhh,yinuox"
947,10961442,tensor choko,17/12/2023 9:31,5.3364,7,tensorchoko
948,11384135,yuto083,13/12/2023 1:08,5.3365,1,yuto0712
949,11366660,Ahead,17/12/2023 7:49,5.3365,4,"atxttttt,joyceyh"
950,10957814,OSM-JP-CJX,18/12/2023 14:49,5.3365,19,"alexia0361,caijiaxu,josepeeterson"
951,11338836,madarauchiha1203,17/12/2023 1:36,5.3365,58,madarauchiha1203
952,11320790,petuhh,20/12/2023 22:04,5.3365,33,egatrener
953,10994657,xzrrooney,14/12/2023 14:48,5.3365,19,xzrrooney
954,11349791,Peter CXL,12/12/2023 6:43,5.3365,2,a6893676
955,11269558,kazuki morikawa,16/12/2023 0:45,5.3365,5,kazukimorikawa
956,11058450,Ablay Dosmaganbetov,19/12/2023 17:01,5.3365,32,ablaydosmaganbetov
957,11069592,Paizões à Paisana,20/12/2023 20:31,5.3365,12,"guinlopes,luvathoms,nanoplayer,taketshi"
958,10949437,dragon zhang,20/12/2023 12:17,5.3365,76,dragonzhang
959,10981331,pengce wang,20/12/2023 5:36,5.3365,64,pengcewang
960,11278979,humbleyll,14/12/2023 12:58,5.3365,3,humbleyll
961,11135064,Pavel Romanchenko,9/12/2023 12:37,5.3365,11,promanch
962,11121419,Michael Kingston,7/12/2023 22:17,5.3365,12,michaelkingston
963,11242229,syang58,18/12/2023 8:51,5.3365,4,"syang58,ziweima3"
964,11249097,GradientHunter,20/12/2023 9:31,5.3365,72,jorgearreserodriguez
965,11051949,LongVu,8/12/2023 12:25,5.3365,3,vuduclong0309
966,10953773,Sungho Shim,20/12/2023 23:42,5.3365,9,sunghoshim
967,10946285,Ryan Deng,15/12/2023 15:39,5.3365,9,"ddddsaado,mingxiangao"
968,11167242,WeiJie Miao,11/12/2023 2:05,5.3365,9,weijiemiao
969,11165128,Mohammed Ouahman,8/12/2023 15:32,5.3365,2,mohammedouahman
970,11183332,Hamza Ghani,8/12/2023 19:27,5.3365,10,hamzag95
971,11275835,Tejas Shahpuri,14/12/2023 6:59,5.3365,5,"charleszhangchao,tejasshahpuri"
972,10944722,Terps,14/12/2023 20:20,5.3365,155,terpsmeta
973,10958215,AndNov,20/12/2023 19:37,5.3365,28,andnov
974,11217240,MattXuPx,17/12/2023 11:39,5.3365,23,mattxupx
975,11366107,Satwik,9/12/2023 2:23,5.3365,4,sinhasatwik
976,11046971,Alpha Master S.S.,9/12/2023 7:01,5.3365,28,alphamasterss
977,10948198,CUHKQuant,16/12/2023 7:53,5.3365,85,nianhua1
