Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1016,1832338,"Joe Swifter","2018-08-20 15:47:28",0.80022,4,ace2762
1017,1789692,daten-kieker,"2018-08-06 18:58:16",0.80022,2,datenkieker
1018,1802084,"Lawrence Chernin","2018-08-21 19:16:53",0.80022,5,lawrencechernin
1019,1736886,[Deleted],"2018-08-23 02:11:12",0.80022,45,del=ab8224537536c2fa
1020,1750341,xiaolata233,"2018-08-07 05:10:41",0.80022,2,xiaolata233
1021,1958779,aman_gupta,"2018-08-22 16:26:28",0.80022,5,treoboo
1022,1752132,break,"2018-08-07 07:22:09",0.80022,18,chuanjia
1023,1787589,"Vishwadeep Gautam","2018-08-23 06:28:28",0.80022,19,igauty
1024,1760028,xiaofanm,"2018-08-07 09:05:16",0.80022,13,xiaofanm
1025,1707718,"Pete Cooper","2018-08-07 09:29:14",0.80022,5,pecooper
1026,1753654,"Blenders Pride 🍺🍺","2018-08-07 10:58:01",0.80022,3,scorp95
1027,1703154,"Dan Ofer","2018-08-24 10:48:09",0.80022,23,danofer
1028,1710506,"Tony Y.","2018-08-08 00:37:38",0.80022,5,tonyyy
1029,1709009,"keshav kumar","2018-08-15 21:03:42",0.80022,11,keshavkmr48
1030,1720253,SathviSiva,"2018-08-08 08:12:07",0.80022,6,sathvisiva
1031,1882754,Seeker,"2018-08-29 15:03:07",0.80022,29,"ashwani178,rajatxx"
1032,1841681,Datadoume,"2018-08-08 09:37:00",0.80022,2,rdoume
1033,1907735,FengJiaxin,"2018-08-12 09:51:20",0.80022,19,fjx1922623048
1034,1872441,slaine,"2018-08-08 11:46:33",0.80022,7,slainex
1035,1702932,"Migs Rocha","2018-08-29 15:36:18",0.80022,37,migsr22
1036,1704913,"Yunfeng Zhu","2018-08-08 22:40:36",0.80022,5,ymcdull
1037,1877070,"Zaur Fataliyev","2018-08-29 01:00:32",0.80022,15,fvzaur
1038,1711512,"Van de Rakt","2018-08-23 06:48:39",0.80022,12,vanderakt
1039,1821849,Breck,"2018-08-23 02:36:29",0.80022,7,breckuh
1040,1973382,"Ankur Singh","2018-08-27 17:22:34",0.80022,6,ankur310794
1041,1740822,"gregory lagasse","2018-08-14 14:23:20",0.80022,23,lgregory
1042,1727848,"Gopala KR","2018-08-22 07:29:05",0.80022,19,gopalakr
1043,1714361,Chen_shengabc,"2018-08-10 17:07:14",0.80022,29,chenshengabc
1044,1811473,"Teja Ram K","2018-08-12 20:23:50",0.80022,21,tejark
1045,1697983,chhaatra,"2018-08-29 23:44:56",0.80022,55,chhatraor
1046,1743609,"Mamitiana Ignace","2018-08-13 18:19:35",0.80022,12,mamitiana
1047,1700536,"Igor Protas","2018-08-11 15:24:54",0.80022,10,igorprotas
1048,1741466,leader跑路了,"2018-08-17 03:14:54",0.80022,21,"zhejianzhang,zht1130"
1049,1700978,GaneshN,"2018-08-28 03:59:32",0.80022,17,ganeshn88
1050,1717101,"Amit Gupte","2018-08-29 00:41:33",0.80022,39,amitgupte93
1051,1697586,ailurus,"2018-08-26 18:18:33",0.80022,15,ailurus1991
1052,1719522,"Perfect Circle","2018-08-28 09:27:29",0.80022,25,"shubhodeepmoitra,tuhinsaha84"
1053,1786920,"Michael Slivin","2018-08-27 09:52:24",0.80022,18,nohohokmehanenun
1054,1847355,"Federico Moreno","2018-08-14 15:31:14",0.80022,6,federicomoreno613
1055,1857166,ss1349,"2018-08-14 19:51:34",0.80022,13,ss1349
1056,1706150,JixuShi,"2018-08-18 11:34:43",0.80022,10,chym1009
1057,1867111,sibmike,"2018-08-29 19:44:31",0.80022,29,sibmike
1058,1988844,markson14,"2018-08-15 05:35:57",0.80022,5,markson14
1059,1739693,"Anubhav Bhardwaj","2018-08-19 11:55:20",0.80022,34,bhardwajanubhav
1060,1964017,"Chen Xi","2018-08-16 02:42:43",0.80022,1,imchenxi
1061,1711169,"Manjeet Singh","2018-08-27 09:20:21",0.80022,7,"manjeetsingh,sankalpa"
1062,1764433,"Alexander Nichiporenko","2018-08-20 10:18:39",0.80022,10,alexnich
1063,1786466,"Zakhar Pashkin","2018-08-28 19:35:47",0.80022,7,tienen
1064,1705920,MarcYueZhao,"2018-08-16 22:24:44",0.80022,2,marcyuezhao
1065,1924961,xp2000,"2018-08-17 08:41:30",0.80022,4,xp2000
1066,1910406,in_god_we_trust_all_others_bring_data,"2018-08-24 18:21:01",0.80022,15,saszhu
1067,1700131,li,"2018-08-20 20:54:45",0.80022,4,lidatascientist
1068,1732046,armamut,"2018-08-17 23:19:51",0.80022,14,armamut
1069,1957710,Yeon,"2018-08-22 03:11:49",0.80022,4,yanazhang
1070,1885581,"Harm Buisman","2018-08-20 16:52:19",0.80022,35,harmbuisman
1071,1709207,"Sambeet Tiady","2018-08-18 16:42:52",0.80022,5,sambeettiady
1072,2000385,mengbo,"2018-08-18 20:27:49",0.80022,2,murphy89
1073,1708130,"Nick Styles","2018-08-18 20:43:39",0.80022,51,styles
1074,1857671,"bronze hunters","2018-08-19 08:24:46",0.80022,30,"achigin,schigin"
1075,1981183,pipdax,"2018-08-19 10:43:13",0.80022,1,pipdax
1076,2001892,"Kohei Ogawa","2018-08-19 19:51:52",0.80022,2,cardigans
1077,1977004,"Dennis Korotyaev","2018-08-29 23:47:20",0.80022,9,skynetcd
1078,1811086,EduardoLi,"2018-08-28 08:26:07",0.80022,14,eduardoli
1079,2000662,"Emanuel Sena","2018-08-20 11:56:15",0.80022,2,dariosena
1080,1996271,"Moksh Jain","2018-08-21 05:14:59",0.80022,1,mokshjain
1081,1704117,viredery,"2018-08-21 06:43:39",0.80022,4,viredery
1082,2007384,Feat,"2018-08-21 07:49:13",0.80022,1,data2world
1083,1891649,"[Deleted] d31963c3-caeb-4a76-9946-9baf28132a47","2018-08-21 09:32:02",0.80022,1,del=f9b1af05754a9e65
1084,1700118,TimurMerembayev,"2018-08-28 06:10:18",0.80022,7,timurmer
1085,1905097,"Roman Kovalenko","2018-08-21 13:07:05",0.80022,5,romankovalenko
1086,1952744,Banksy,"2018-08-26 05:10:04",0.80022,4,banksy
1087,1708738,M.UTD,"2018-08-29 07:03:46",0.80022,21,"manish341,ymanojkumar023"
1088,1717907,mster,"2018-08-22 02:34:20",0.80022,4,juezhanangle
1089,2010539,"Long Nguyen","2018-08-22 06:47:32",0.80022,5,longnguyen
1090,1781141,"Pavlo Kuratnyk","2018-08-29 13:22:28",0.80022,12,pavlokuratnyk
1091,1962898,nkchengln,"2018-08-28 01:04:48",0.80022,15,nkchengln
1092,1757099,mrkmakr,"2018-08-23 04:32:48",0.80022,2,mrkmakr
1093,1774356,ChiaoChing,"2018-08-23 09:04:06",0.80022,19,zerounnamed
1094,1907258,canbe,"2018-08-23 09:06:10",0.80022,23,yujie123
1095,1713054,"Suja John","2018-08-29 23:05:20",0.80022,18,sujarj
1096,1872316,DnA,"2018-08-27 08:51:06",0.80022,40,"fabvios2,guillaumepl,kevinouaba"
1097,1991353,"ISMAIL YILDIZ","2018-08-24 12:23:27",0.80022,6,ismailyildiz
1098,2012122,wujingcheng,"2018-08-24 13:37:02",0.80022,3,jcwensta
1099,1774749,xtyscut,"2018-08-24 12:08:56",0.80022,2,xtyscut
1100,1998439,Avishek,"2018-08-24 12:10:37",0.80022,5,avishek
1101,1708010,mysry,"2018-08-25 08:03:53",0.80022,24,lxmysry
1102,1872977,Florentina,"2018-08-25 11:42:02",0.80022,2,varshv
1103,1985879,babezfq,"2018-08-29 23:03:16",0.80022,35,"johnzyh,workingzfq"
1104,1697501,Drendar,"2018-08-26 02:33:18",0.80022,2,kgilpas
1105,1752097,Alec,"2018-08-26 14:33:55",0.80022,5,cooperscoupe
1106,1982401,zhangzhonglei,"2018-08-28 08:28:09",0.80022,6,zhangzhonglei
1107,1986672,Frankbaul,"2018-08-28 07:58:08",0.80022,11,frankbaul
1108,1719483,"Nikhil Mudhalwadkar","2018-08-29 13:06:55",0.80022,8,nmud19
1109,2011160,StevenFu,"2018-08-29 02:47:14",0.80022,23,masterrabbit
1110,1982570,"Tiziano Teso","2018-08-28 15:15:48",0.80022,8,tesotiziano
1111,1790219,ishikei,"2018-08-29 05:25:20",0.80022,15,amanatsu
1112,1902392,anandi1989,"2018-08-28 03:50:24",0.80022,2,anandi1989
1113,1998449,"Xu Guang Yao","2018-08-29 13:23:03",0.80022,15,xgyyao
1114,2030893,"Leon Lin","2018-08-28 15:47:28",0.80022,4,linbo0518
1115,1758932,RakeshNikam,"2018-08-28 14:24:35",0.80022,2,rakeshds
1116,1717052,gokkulnath,"2018-08-28 14:59:46",0.80022,5,gokkulnath
1117,1734119,"Gaukhar Slamova","2018-08-28 17:28:15",0.80022,3,gaukhar98
1118,1881113,[Deleted],"2018-08-28 19:03:47",0.80022,7,del=80ee63d6af76e3bf
1119,1724835,Jianhui,"2018-08-29 05:03:33",0.80022,71,jianhuiyu
1120,1874483,Daviid,"2018-08-29 06:30:50",0.80022,22,daviid
1121,1803418,chen1,"2018-08-29 07:40:18",0.80022,2,wenpuchen
1122,1963837,"Bunty Shah","2018-08-29 13:59:13",0.80022,18,buntyshah
1123,1701171,[Deleted],"2018-08-29 10:20:51",0.80022,15,del=bb25774f231f79a8
1124,1822304,adrieng,"2018-08-29 10:53:33",0.80022,8,adrieng
1125,1699873,"Isa K","2018-08-29 17:15:09",0.80022,13,isakev
1126,1831160,quants,"2018-08-29 14:46:09",0.80022,33,"jiafliu,vivianvu"
1127,1959923,"Aleksandr Shatilov","2018-08-29 16:01:34",0.80022,3,ashatilov
1128,1962826,"Vladimir Nosov","2018-08-29 19:46:56",0.80022,29,bugibugi
1129,1711416,"Sixiang Hu","2018-08-29 21:20:45",0.80022,7,sixianghu
1130,1725825,GosiaH,"2018-08-29 21:39:23",0.80022,11,gosiah
1131,1831085,Steinhafen,"2018-08-29 23:27:00",0.80022,6,steinhafen
1132,1705085,khattab,"2018-08-29 17:22:29",0.80022,34,khattab34
1133,2008497,nagiss,"2018-08-28 18:14:34",0.80022,27,nagiss
1134,1970458,YutaroOgawa,"2018-08-27 10:26:09",0.80022,49,yutaroogawa
1135,1998324,"Patrick DeKelly","2018-08-29 23:31:45",0.80022,17,valkling
1136,1781002,HoursJ,"2018-08-20 12:27:04",0.80022,26,hoursj
1137,1791315,AshishSinha,"2018-08-29 06:00:34",0.80021,22,ashishsinhaiitr
1138,1733603,DL,"2018-08-29 20:40:27",0.80021,29,dominique
1139,1925194,"Kiran Kunapuli","2018-08-29 17:19:29",0.80021,16,kirankunapuli
1140,1905716,zhouyujie,"2018-08-20 00:37:07",0.80021,15,zhouyujie
1141,1711077,"I said the calculation","2018-07-29 09:55:33",0.80021,4,liuyang2016
1142,2006177,"Wenbo Zhang","2018-08-29 23:40:58",0.80021,15,zhangwenbo9303
1143,1699741,currypurin,"2018-08-29 23:56:29",0.80020,13,currypurin
1144,1892245,"Rahul Vaghela","2018-08-29 23:57:43",0.80020,33,vaghelarahul94
1145,1725084,"[Deleted] 438ad696-9a99-4a3e-b743-df446ee1560d","2018-08-29 10:10:18",0.80020,16,del=ae571eaac89e9d5e
1146,1698709,"Adil Zouitine","2018-08-27 20:02:22",0.80020,10,adilztn
1147,1765091,gnevans,"2018-08-27 21:03:53",0.80020,18,gnevans
1148,1761411,Final,"2018-08-29 08:52:30",0.80020,4,finalxushu
1149,1697249,"Pan Tofelek","2018-07-26 19:34:00",0.80020,9,sionek
1150,1771701,Harshit,"2018-08-28 13:28:45",0.80019,21,harshit1395
1151,1762808,"Wei Wang","2018-07-21 19:37:37",0.80019,19,wwang200
1152,1826469,apoorvc,"2018-08-29 18:53:35",0.80019,5,apoorvc
1153,1756671,Highway,"2018-07-25 06:25:26",0.80019,93,highwayw
1154,1833329,senoka2819,"2018-08-28 15:16:24",0.80019,8,senoka2819
1155,1841236,"Peter Guo","2018-08-26 20:48:44",0.80019,21,peterg91
1156,1757992,"Sanjay Agrawal","2018-08-22 15:12:39",0.80019,20,bonga1
1157,1730391,SEU_Zesen_Chen,"2018-08-12 02:51:25",0.80019,27,kaggleczs
1158,1998348,liudy,"2018-08-18 04:32:00",0.80018,1,liudya
1159,1835249,"Ruslan Zakirov","2018-08-16 16:55:48",0.80018,4,zakirovrk
1160,1736117,Pies,"2018-08-29 06:01:56",0.80018,15,tobycat
1161,2001068,stormcloudy,"2018-08-29 09:18:19",0.80018,11,stormcloudy
1162,1836575,ensemble_75,"2018-08-29 10:55:30",0.80018,23,zeus75
1163,1706319,all_random,"2018-08-23 11:09:00",0.80018,5,a11rand0m
1164,1725217,Fenekfox,"2018-08-22 06:32:39",0.80018,12,"sghn645733,yuanh1993,zhengtingli"
1165,1961279,"Zhang Shurui","2018-08-22 08:11:26",0.80018,3,zenspresso
1166,1858909,gcn,"2018-08-22 08:27:00",0.80018,3,glazacvetaneba
1167,1721641,MaheshKulkarni,"2018-08-22 10:48:25",0.80018,16,maheshak04
1168,1699333,moumitapal,"2018-08-22 11:01:38",0.80018,21,cleopetra
1169,1797509,xfu_shi,"2018-08-22 11:29:02",0.80018,3,shixiangfu
1170,1982591,peaRrrr,"2018-08-22 14:09:10",0.80018,1,pearrr
1171,1817123,"Apratim Bhattacharya","2018-08-27 23:41:49",0.80018,13,apratim87
1172,1805457,"Fredrik Jonsson","2018-08-26 18:19:04",0.80018,36,frjo0083
1173,1705114,"Dmitry Kulagin","2018-08-29 05:39:46",0.80018,5,rekcahd
1174,1716103,DFoly1,"2018-08-29 13:42:01",0.80018,32,dfoly1
1175,1975001,BaggyG,"2018-08-28 20:41:57",0.80017,7,baggyg
1176,1830689,"Pavel Blinov","2018-08-29 09:51:08",0.80017,12,pavel1
1177,1722447,bhavikapanara,"2018-08-27 03:37:08",0.80017,56,bhavikapanara
1178,1824097,linliu,"2018-08-26 03:03:57",0.80017,19,ohcome
1179,1903164,CaliSwag18,"2018-08-27 23:47:37",0.80017,7,mevanoff24
1180,1867445,YALICKJ,"2018-08-28 01:50:56",0.80017,6,yalickj
1181,1773010,Phoenix,"2018-08-28 02:55:08",0.80017,49,"nitinsurya,summyfeb12"
1182,1962932,BetaCome,"2018-08-29 16:39:25",0.80017,59,"fanzzz,gganduu,hueykazahaya,qqq369473862,tissyyuan,xyzhao65"
1183,1708068,RafałProńko,"2018-08-29 06:59:08",0.80017,19,rafalpronko
1184,1697689,Vishy,"2018-08-28 15:02:58",0.80017,24,viswanathravindran
1185,2001336,"Raenish David","2018-08-29 17:44:30",0.80017,8,raenish
1186,1722077,jyothish,"2018-08-28 18:19:29",0.80017,6,jyothish
1187,1896760,"Nirupam Kar","2018-08-28 13:52:44",0.80017,25,nirupamkar
1188,1707400,knowpract,"2018-08-26 14:10:34",0.80017,11,knowpract
1189,1720405,"Dinar Mingaliev","2018-07-24 08:53:04",0.80016,14,mingaliev
1190,1955150,motihom,"2018-08-04 11:25:24",0.80016,1,motiih
1191,1920946,"Smart Panda ","2018-08-14 04:27:55",0.80016,15,bingbushimou93
1192,2022583,"Valeria Kaslov","2018-08-26 05:31:08",0.80016,3,valeriakaslov
1193,1726443,Arigion,"2018-08-28 17:33:50",0.80016,2,arigion
1194,1706985,"Semyon Sinchenko","2018-08-16 07:27:17",0.80016,37,sinchenkos
1195,1859277,PDSG,"2018-08-05 03:38:36",0.80016,20,"khayashima,levaniz,ranliu"
1196,1752775,FlorisDeSmedt,"2018-07-25 19:33:35",0.80016,77,fdesmedt
1197,1703890,zxllcy,"2018-07-15 07:08:55",0.80016,43,zxllcy
1198,1912973,naotaka1128,"2018-08-11 21:37:15",0.80016,6,naotaka1128
1199,1997249,"Rita F.","2018-08-29 22:32:03",0.80016,17,ruifeng952
1200,2006481,jtchen,"2018-08-29 21:48:54",0.80016,16,jtchen
1201,1850911,Portofino,"2018-07-30 14:15:08",0.80016,45,jetaimeajamais
1202,1725392,"Kohei Kishibe","2018-08-29 15:43:12",0.80016,6,khikhi
1203,1840342,Mengqi,"2018-08-18 08:36:51",0.80015,15,learningsui
1204,1976262,"Jame Chen","2018-08-19 07:54:11",0.80015,35,"nglbuaa,qwaseryc,yuzhecd"
1205,1827895,PrasunMishra,"2018-08-29 21:43:38",0.80015,95,prasunmishra
1206,1930259,Sikilawlaw,"2018-08-27 06:30:49",0.80015,4,"fatimahamdan,hasanezz"
1207,1727145,"Vlad Balanda","2018-08-28 06:47:10",0.80015,110,bankhv
1208,1768097,Cary,"2018-08-10 04:11:58",0.80015,17,lkrgood
1209,1870745,wxs123,"2018-08-27 06:17:00",0.80015,26,wxs123
1210,1737290,fatall,"2018-07-09 18:54:14",0.80015,28,fatall
1211,1740604,"Dmitry Storozhenko","2018-07-05 05:12:42",0.80015,13,dbs800
1212,1854035,sulvzhiwang,"2018-07-08 14:43:59",0.80015,7,sulvzhiwang
1213,1884907,xh12,"2018-07-17 04:16:59",0.80015,5,xh1290995094
1214,1822865,kennycdw,"2018-07-21 17:46:23",0.80015,18,kennychong
1215,1854733,Asher,"2018-08-13 09:52:28",0.80015,16,yjk89446746
1216,1905893,"Georgy Surin","2018-08-29 15:33:48",0.80015,17,formemorte
1217,1699625,arnowaczynski,"2018-08-27 06:07:32",0.80014,2,arnowaczynski
1218,1968194,T_X_M,"2018-08-15 18:31:22",0.80014,5,txm863616037
1219,1853875,YU_CHIH,"2018-08-29 10:49:45",0.80014,37,cutyhell
1220,1902297,minryeong,"2018-07-21 12:04:50",0.80014,2,minryeong
1221,1934784,noob1234,"2018-08-03 13:02:46",0.80014,20,florinpopescu
1222,1914995,DCern,"2018-08-27 21:09:18",0.80014,7,decern
1223,1729597,huangjennifer947,"2018-08-22 22:15:02",0.80014,28,huangjennifer947
1224,1935570,Panos,"2018-08-26 21:13:21",0.80013,9,panosc
1225,1837793,"Xu Xingyu","2018-08-29 23:56:28",0.80013,5,altech1991
1226,1981748,Windranger,"2018-08-29 02:42:53",0.80013,11,"windranegr,woshikafei"
1227,1704179,raindou,"2018-08-19 01:50:24",0.80013,100,raindou
1228,1740711,"Zhu Zhengye","2018-07-24 08:19:32",0.80013,88,zzy990106
1229,1995913,Edmon,"2018-08-29 23:32:23",0.80013,12,edmonwales
1230,1725397,"LP Cheung","2018-08-29 17:11:10",0.80012,15,lpcheung
1231,1864387,PavorH,"2018-08-29 23:17:08",0.80012,11,hph332450118
1232,1759792,Du4AI,"2018-07-27 01:19:11",0.80012,10,hugo1030
1233,1780032,"Fang Fang","2018-08-28 03:19:25",0.80012,27,fangfang1984
1234,1760568,天选之鸡,"2018-07-30 09:47:54",0.80012,26,lilyuan
1235,1751271,"Ceshine Lee","2018-08-24 11:14:44",0.80012,3,ceshine
1236,1931143,new,"2018-07-29 08:50:31",0.80012,4,dylan24
1237,1875035,noFloat,"2018-08-15 07:14:27",0.80012,3,nofloat
1238,1863389,ord,"2018-07-11 21:39:48",0.80012,12,ordale
1239,1857861,Captain,"2018-08-25 05:31:58",0.80011,18,captain007
1240,1987722,bowenyou,"2018-08-23 14:03:39",0.80011,6,bowenyou
1241,1987789,"Taras Trykur","2018-08-14 19:27:39",0.80011,3,tarasua
1242,1730120,John.Z,"2018-08-15 02:56:55",0.80011,9,johnsmile
1243,1986002,Bucky-X,"2018-08-15 03:11:01",0.80011,3,buccky
1244,1773157,加拿大,"2018-08-28 18:52:06",0.80011,36,canada
1245,1988756,guowenrui,"2018-08-23 05:27:03",0.80011,8,guowenrui
1246,1788227,geekster,"2018-08-15 17:53:51",0.80011,10,swarnisen
1247,1989757,"Tian Qin","2018-08-23 02:47:32",0.80011,8,qcer17
1248,1705290,Kirgsn,"2018-08-27 15:52:39",0.80011,19,wkirgsn
1249,1990517,"Parth Agarwal","2018-08-15 15:23:24",0.80011,1,parthagar
1250,1751419,大源留守儿童,"2018-08-16 01:38:21",0.80011,21,cot246
1251,1807268,"Tharindu Buddhika Adhikari","2018-08-16 02:24:32",0.80011,4,amtbadhikari
1252,1775785,chenjin,"2018-08-29 02:24:37",0.80011,9,chenjinsh
1253,1837666,"StarySea-be willing","2018-08-16 07:54:35",0.80011,4,zzgo233
1254,1697560,SubikashPal,"2018-08-26 14:50:51",0.80011,8,subikashpal
1255,1767897,Heyheyhey,"2018-08-22 13:46:33",0.80011,17,tonyhu1994
1256,1704830,sebap,"2018-08-17 04:06:45",0.80011,17,stpise
1257,1745946,M.G.,"2018-08-17 04:26:49",0.80011,5,donmag
1258,1807499,Underground,"2018-08-17 06:59:39",0.80011,12,"nazoitenshi,shig1211"
1259,1989029,"Poem and Snow","2018-08-17 07:13:47",0.80011,1,xushixue
1260,1799376,greener,"2018-08-17 09:33:21",0.80011,1,greener
1261,1760720,utah7777,"2018-08-17 11:11:26",0.80011,21,utah777
1262,1733973,"Aditya Rao","2018-08-17 13:41:52",0.80011,66,arao1729
1263,1837783,apgeorg,"2018-08-28 13:24:15",0.80011,10,apgeorg
1264,1698742,madonokoki,"2018-08-17 15:12:58",0.80011,32,madorin
1265,1706115,beletecheneke,"2018-08-26 03:03:45",0.80011,5,beletecheneke
1266,1976846,risk,"2018-08-29 11:01:21",0.80011,13,"doubleeleven,musan03,shuxinshuxin,xianzhi22"
1267,1824789,eagle4,"2018-08-29 19:05:20",0.80011,8,chabir
1268,1732688,yangxing,"2018-08-02 05:43:00",0.80011,143,yangxing163
1269,1815394,sarathchandra,"2018-07-28 11:28:00",0.80011,8,sarathchandra
1270,1702976,Richard,"2018-08-25 20:19:39",0.80010,22,richard2
1271,1883274,"Ryan Wong","2018-08-26 03:41:45",0.80010,14,tcwongau
1272,1832072,"Pavle Mihajlovic","2018-08-27 18:17:18",0.80010,9,pavlem
1273,1701682,dust,"2018-08-26 06:06:07",0.80010,52,stardust0
1274,1717262,"Sai Praneeth","2018-08-26 06:57:58",0.80010,7,spmuppar
1275,1786143,"Royal Bhati","2018-08-26 08:37:36",0.80010,9,royalbhati
1276,1848008,"Rahul Ravishankar","2018-08-26 09:47:25",0.80010,6,rahul1906
1277,1768995,showletter,"2018-08-29 22:20:34",0.80010,52,showletter
1278,1811283,Yaroslav,"2018-08-26 15:43:54",0.80010,4,sailorzzz
1279,1698275,"Vladimir Larin","2018-08-26 18:21:21",0.80010,4,vlarine
1280,1700685,DeepVoltaire,"2018-08-27 00:18:51",0.80010,1,voltaire
1281,2007969,"Diptiranjan Dash","2018-08-29 04:36:48",0.80010,21,diptiwm
1282,1718459,"Pavan Shanbhog","2018-08-27 06:38:01",0.80010,20,pavanshanbhog
1283,1704150,Rinchin,"2018-08-27 08:41:34",0.80010,4,rinchin
1284,1904765,"Wenrui Kong","2018-08-27 14:17:42",0.80010,3,wenrui29
1285,1776422,rajeevmeda,"2018-08-27 16:50:13",0.80010,3,rajeevmeda
1286,1723212,"Nirad Banskota","2018-08-28 21:41:50",0.80010,17,darin59
1287,1697761,the1owl,"2018-08-26 18:05:44",0.80010,35,del=121b7398bccb8e5a
1288,1726596,"Ivan Timoshilov","2018-08-01 15:33:56",0.80010,16,znyksh
1289,1837027,HongweiLuan,"2018-07-24 13:50:49",0.80010,15,hongweiluan
1290,1994422,mle,"2018-08-19 18:12:36",0.80009,5,stephenritter
1291,1841902,StellaXu,"2018-07-30 09:03:38",0.80009,21,stellaxu0712
1292,1701235,AdityaMadan,"2018-07-04 06:31:49",0.80009,147,adimadan
1293,1925193,Yasar,"2018-08-29 20:07:59",0.80009,21,yasarc4
1294,1700714,SMK,"2018-07-25 20:33:43",0.80008,18,"sinankefeli,thesos"
1295,1745209,"Jinsong Zheng","2018-08-29 22:11:33",0.80008,43,zjs571
1296,1743236,andrekos,"2018-08-29 19:16:08",0.80008,42,andrekos
1297,1701559,Dexteritas,"2018-07-21 19:45:29",0.80008,24,sameermehra
1298,1803313,YuyaTokunaga,"2018-07-16 08:33:05",0.80008,8,del=11a216b059667731
1299,1768112,今天刚开始做,"2018-06-27 04:35:53",0.80008,39,ys19931006
1300,1803679,zhangbo,"2018-08-15 06:57:14",0.80008,9,zhangbo164
1301,1818414,knguyen,"2018-07-27 08:50:02",0.80008,7,knguyen
1302,1699732,yyll008,"2018-08-26 07:20:07",0.80008,42,yyll008
1303,1770231,"ZhiPeng Zhang","2018-08-06 12:17:09",0.80008,6,willzzp
1304,1709451,DT,"2018-08-29 22:14:52",0.80008,63,"gubel140,hajones,michalmalyska"
1305,1730680,maks-sh,"2018-08-26 14:30:16",0.80007,8,makssh
1306,1891658,BearBlue,"2018-08-21 09:38:38",0.80007,20,bearblue
1307,1732631,"Jason Chan","2018-08-07 14:15:35",0.80007,41,jasonchanjinan
1308,1705879,FriVMake,"2018-08-19 07:56:36",0.80007,28,frankraylu
1309,1828533,Kumar_gupta,"2018-08-29 12:28:00",0.80006,53,kumar234
1310,1942285,AtlantaUnited,"2018-08-29 23:13:22",0.80006,66,"tianyu22,yantinghuang"
1311,1704602,Initailize,"2018-08-29 02:09:44",0.80006,25,huanshuai
1312,1718985,sheng,"2018-08-07 14:10:16",0.80006,26,perseuscluster
1313,1917377,Alex_Scut,"2018-08-21 01:11:08",0.80006,32,zhangjiescut
1314,1889349,"Vasily Ryazanov","2018-08-25 15:31:08",0.80005,4,ryazanoff
1315,1789815,GurchetanSingh,"2018-08-22 06:20:48",0.80005,13,gurchetan1000
1316,1864780,RiskyPeople,"2018-08-09 23:19:57",0.80005,9,"jennyd,linyutailalearn,panda1023"
1317,1832112,"Y. O.","2018-08-29 22:40:34",0.80005,77,yuooka
1318,1697488,Arun,"2018-08-29 05:35:49",0.80005,8,del=1b97bd318d5e1766
1319,1975654,"Alex Dlikman","2018-08-23 22:34:52",0.80005,13,alexdlikman
1320,1713525,zhichaozhao,"2018-08-17 23:09:24",0.80005,30,convolutional
1321,1966279,"Andy Yuan","2018-08-13 06:40:11",0.80005,3,ysimlve
1322,1697559,fangda,"2018-07-21 12:06:02",0.80005,2,fangda
1323,1888477,AnalystBrain,"2018-07-21 15:04:34",0.80005,8,gaorongchao
1324,1849055,"Liguang Zhu","2018-08-06 06:09:16",0.80005,8,leonzhu1984
1325,1898523,"Muhammad Assagaf","2018-07-25 09:31:34",0.80005,10,magf46
1326,1797516,"Wenyi Tao","2018-07-21 14:40:48",0.80005,2,wesleytao
1327,1703904,"Daniel J","2018-07-21 15:47:38",0.80005,15,danieljohnson
1328,1816117,msu_kz,"2018-07-21 16:54:59",0.80005,2,"dairmus,del=c644c15fccccb582"
1329,1728023,"Dmitriy Kisil","2018-08-25 16:08:42",0.80005,142,oysiyl
1330,1729495,"Jessica Zhang","2018-07-21 19:14:36",0.80005,13,mogujingling123
1331,1802284,psahoo,"2018-07-21 20:47:43",0.80005,9,psahoo
1332,1708815,Vishnu,"2018-08-24 22:55:21",0.80005,6,vishnusupreet
1333,1702848,mistrzuniu1,"2018-07-21 22:51:03",0.80005,10,mistrzuniu1
1334,1738404,SJD1882,"2018-07-21 23:37:04",0.80005,3,sjd1882
1335,1709225,"Chris Halfacre","2018-07-21 23:51:04",0.80005,7,chalfacre
1336,1807332,liuyun,"2018-07-27 01:51:04",0.80005,16,denghongjuan
1337,1700371,EOF,"2018-07-26 06:36:09",0.80005,61,"del=8b2a2abd1833c67e,mbonyani"
1338,1723748,"obey ismael","2018-07-22 04:40:27",0.80005,7,obismey
1339,1888039,Linkh,"2018-07-28 00:56:38",0.80005,10,turtlelin
1340,1714004,"Anil Shukla","2018-07-22 06:07:15",0.80005,2,anilsh
1341,1905176,EpicDad,"2018-07-22 09:33:07",0.80005,2,epicdad
1342,1704523,"Dmitriy Chernyshov","2018-07-22 09:48:02",0.80005,4,chernyshov
1343,1779457,DSchradick,"2018-07-22 10:44:41",0.80005,9,dschradick
1344,1699573,drift,"2018-08-29 01:17:32",0.80005,41,idioit
1345,1782918,SYOSHINSYA,"2018-07-22 16:14:52",0.80005,36,"hiratarosu,rytasle"
